method,transform,stage,seed,success,invariance_gap,passes_audit
stagewise_audit,lighting_texture,action,4,0.8000,0.0000,1
stagewise_audit,lighting_texture,action,5,0.8002,0.0000,1
stagewise_audit,lighting_texture,action,6,0.7863,0.0000,1
stagewise_audit,lighting_texture,action,7,0.8088,0.0000,1
stagewise_audit,lighting_texture,action,8,0.8100,0.0000,1
stagewise_audit,lighting_texture,action,9,0.8046,0.0000,1
stagewise_audit,lighting_texture,action,10,0.8166,0.0000,1
stagewise_audit,lighting_texture,action,11,0.7820,0.0000,1
stagewise_audit,lighting_texture,action,12,0.8267,0.0000,1
stagewise_audit,lighting_texture,action,13,0.8166,0.0000,1
stagewise_audit,lighting_texture,action,14,0.8221,0.0000,1
stagewise_audit,lighting_texture,action,15,0.8021,0.0000,1
stagewise_audit,lighting_texture,action,16,0.7795,0.0000,1
stagewise_audit,lighting_texture,action,17,0.8123,0.0000,1
stagewise_audit,lighting_texture,action,18,0.8044,0.0000,1
stagewise_audit,lighting_texture,action,19,0.7840,0.0000,1
stagewise_audit,lighting_texture,action,20,0.7594,0.0000,1
stagewise_audit,lighting_texture,action,21,0.8027,0.0000,1
stagewise_audit,lighting_texture,action,22,0.7675,0.0000,1
stagewise_audit,lighting_texture,action,23,0.8055,0.0000,1
stagewise_audit,lighting_texture,action,24,0.7884,0.0000,1
stagewise_audit,lighting_texture,action,25,0.7915,0.0000,1
stagewise_audit,lighting_texture,action,26,0.7916,0.0000,1
stagewise_audit,lighting_texture,action,27,0.7958,0.0000,1
stagewise_audit,lighting_texture,action,28,0.8100,0.0000,1
stagewise_audit,lighting_texture,action,29,0.7587,0.0000,1
stagewise_audit,lighting_texture,action,30,0.8362,0.0000,1
stagewise_audit,lighting_texture,action,31,0.7726,0.0000,1
stagewise_audit,lighting_texture,action,32,0.8164,0.0000,1
stagewise_audit,lighting_texture,action,33,0.7602,0.0000,1
stagewise_audit,lighting_texture,action,34,0.7934,0.0000,1
stagewise_audit,lighting_texture,action,35,0.8218,0.0000,1
stagewise_audit,lighting_texture,action,36,0.8328,0.0000,1
stagewise_audit,lighting_texture,action,37,0.7893,0.0000,1
stagewise_audit,lighting_texture,action,38,0.8077,0.0000,1
stagewise_audit,lighting_texture,action,39,0.8034,0.0000,1
stagewise_audit,lighting_texture,closed_loop,0,0.7589,0.0000,1
stagewise_audit,lighting_texture,closed_loop,1,0.7423,0.0000,1
stagewise_audit,lighting_texture,closed_loop,2,0.7407,0.0000,1
stagewise_audit,lighting_texture,closed_loop,3,0.7606,0.0000,1
stagewise_audit,lighting_texture,closed_loop,4,0.7653,0.0000,1
stagewise_audit,lighting_texture,closed_loop,5,0.7142,0.0000,1
stagewise_audit,lighting_texture,closed_loop,6,0.7389,0.0000,1
stagewise_audit,lighting_texture,closed_loop,7,0.7632,0.0000,1
stagewise_audit,lighting_texture,closed_loop,8,0.6865,0.0000,1
stagewise_audit,lighting_texture,closed_loop,9,0.7215,0.0000,1
stagewise_audit,lighting_texture,closed_loop,10,0.7181,0.0000,1
stagewise_audit,lighting_texture,closed_loop,11,0.7155,0.0000,1
stagewise_audit,lighting_texture,closed_loop,12,0.7583,0.0000,1
stagewise_audit,lighting_texture,closed_loop,13,0.7367,0.0000,1
stagewise_audit,lighting_texture,closed_loop,14,0.7481,0.0000,1
stagewise_audit,lighting_texture,closed_loop,15,0.7555,0.0000,1
stagewise_audit,lighting_texture,closed_loop,16,0.7508,0.0000,1
stagewise_audit,lighting_texture,closed_loop,17,0.7781,0.0000,1
stagewise_audit,lighting_texture,closed_loop,18,0.7624,0.0000,1
stagewise_audit,lighting_texture,closed_loop,19,0.7463,0.0000,1
stagewise_audit,lighting_texture,closed_loop,20,0.6970,0.0000,1
stagewise_audit,lighting_texture,closed_loop,21,0.7676,0.0000,1
stagewise_audit,lighting_texture,closed_loop,22,0.7000,0.0000,1
stagewise_audit,lighting_texture,closed_loop,23,0.7480,0.0000,1
stagewise_audit,lighting_texture,closed_loop,24,0.7670,0.0000,1
stagewise_audit,lighting_texture,closed_loop,25,0.7484,0.0000,1
stagewise_audit,lighting_texture,closed_loop,26,0.7348,0.0000,1
stagewise_audit,lighting_texture,closed_loop,27,0.7253,0.0000,1
stagewise_audit,lighting_texture,closed_loop,28,0.7550,0.0000,1
stagewise_audit,lighting_texture,closed_loop,29,0.7591,0.0000,1
stagewise_audit,lighting_texture,closed_loop,30,0.7369,0.0000,1
stagewise_audit,lighting_texture,closed_loop,31,0.7322,0.0000,1
stagewise_audit,lighting_texture,closed_loop,32,0.7308,0.0000,1
stagewise_audit,lighting_texture,closed_loop,33,0.7007,0.0000,1
stagewise_audit,lighting_texture,closed_loop,34,0.7814,0.0000,1
stagewise_audit,lighting_texture,closed_loop,35,0.7382,0.0000,1
stagewise_audit,lighting_texture,closed_loop,36,0.7434,0.0000,1
stagewise_audit,lighting_texture,closed_loop,37,0.7351,0.0000,1
stagewise_audit,lighting_texture,closed_loop,38,0.7270,0.0000,1
stagewise_audit,lighting_texture,closed_loop,39,0.7850,0.0000,1
stagewise_audit,object_identity_swap,perception,0,0.8613,0.0465,1
stagewise_audit,object_identity_swap,perception,1,0.8070,0.1031,1
stagewise_audit,object_identity_swap,perception,2,0.8984,0.0208,1
stagewise_audit,object_identity_swap,perception,3,0.8594,0.0549,1
stagewise_audit,object_identity_swap,perception,4,0.8577,0.0820,1
stagewise_audit,object_identity_swap,perception,5,0.8995,0.0173,1
stagewise_audit,object_identity_swap,perception,6,0.8716,0.0416,1
stagewise_audit,object_identity_swap,perception,7,0.8452,0.0716,1
stagewise_audit,object_identity_swap,perception,8,0.8573,0.0676,1
stagewise_audit,object_identity_swap,perception,9,0.8361,0.0816,1
stagewise_audit,object_identity_swap,perception,10,0.8668,0.0503,1
stagewise_audit,object_identity_swap,perception,11,0.8330,0.0794,1
stagewise_audit,object_identity_swap,perception,12,0.8435,0.0782,1
stagewise_audit,object_identity_swap,perception,13,0.8917,0.0433,1
stagewise_audit,object_identity_swap,perception,14,0.8495,0.0555,1
stagewise_audit,object_identity_swap,perception,15,0.8509,0.0665,1
stagewise_audit,object_identity_swap,perception,16,0.8329,0.0782,1
stagewise_audit,object_identity_swap,perception,17,0.8796,0.0377,1
stagewise_audit,object_identity_swap,perception,18,0.8394,0.0756,1
stagewise_audit,object_identity_swap,perception,19,0.8806,0.0322,1
stagewise_audit,object_identity_swap,perception,20,0.8691,0.0465,1
stagewise_audit,object_identity_swap,perception,21,0.8701,0.0462,1
stagewise_audit,object_identity_swap,perception,22,0.8693,0.0554,1
stagewise_audit,object_identity_swap,perception,23,0.8740,0.0467,1
stagewise_audit,object_identity_swap,perception,24,0.8876,0.0290,1
stagewise_audit,object_identity_swap,perception,25,0.8254,0.1153,1
stagewise_audit,object_identity_swap,perception,26,0.8562,0.0847,1
stagewise_audit,object_identity_swap,perception,27,0.8591,0.0835,1
stagewise_audit,object_identity_swap,perception,28,0.8318,0.0817,1
stagewise_audit,object_identity_swap,perception,29,0.8507,0.0622,1
stagewise_audit,object_identity_swap,perception,30,0.8654,0.0447,1
stagewise_audit,object_identity_swap,perception,31,0.9108,0.0101,1
stagewise_audit,object_identity_swap,perception,32,0.8912,0.0305,1
stagewise_audit,object_identity_swap,perception,33,0.9084,0.0092,1
stagewise_audit,object_identity_swap,perception,34,0.8540,0.0726,1
stagewise_audit,object_identity_swap,perception,35,0.7813,0.1521,0
stagewise_audit,object_identity_swap,perception,36,0.8667,0.0478,1
stagewise_audit,object_identity_swap,perception,37,0.8925,0.0308,1
stagewise_audit,object_identity_swap,perception,38,0.8283,0.0999,1
stagewise_audit,object_identity_swap,perception,39,0.8513,0.0577,1
stagewise_audit,object_identity_swap,latent_memory,0,0.7506,0.0898,1
stagewise_audit,object_identity_swap,latent_memory,1,0.7677,0.0642,1
stagewise_audit,object_identity_swap,latent_memory,2,0.7634,0.0717,1
stagewise_audit,object_identity_swap,latent_memory,3,0.7712,0.0696,1
stagewise_audit,object_identity_swap,latent_memory,4,0.7890,0.0401,1
stagewise_audit,object_identity_swap,latent_memory,5,0.7344,0.0804,1
stagewise_audit,object_identity_swap,latent_memory,6,0.7463,0.0776,1
stagewise_audit,object_identity_swap,latent_memory,7,0.8015,0.0311,1
stagewise_audit,object_identity_swap,latent_memory,8,0.7393,0.1039,1
stagewise_audit,object_identity_swap,latent_memory,9,0.6846,0.1349,0
stagewise_audit,object_identity_swap,latent_memory,10,0.8027,0.0358,1
stagewise_audit,object_identity_swap,latent_memory,11,0.7845,0.0413,1
stagewise_audit,object_identity_swap,latent_memory,12,0.7534,0.0607,1
stagewise_audit,object_identity_swap,latent_memory,13,0.7396,0.1008,1
stagewise_audit,object_identity_swap,latent_memory,14,0.7839,0.0389,1
stagewise_audit,object_identity_swap,latent_memory,15,0.7703,0.0615,1
stagewise_audit,object_identity_swap,latent_memory,16,0.7505,0.0782,1
stagewise_audit,object_identity_swap,latent_memory,17,0.7366,0.1012,1
stagewise_audit,object_identity_swap,latent_memory,18,0.7713,0.0421,1
stagewise_audit,object_identity_swap,latent_memory,19,0.7748,0.0634,1
stagewise_audit,object_identity_swap,latent_memory,20,0.7222,0.1146,1
stagewise_audit,object_identity_swap,latent_memory,21,0.7462,0.0752,1
stagewise_audit,object_identity_swap,latent_memory,22,0.8050,0.0103,1
stagewise_audit,object_identity_swap,latent_memory,23,0.7274,0.1294,0
stagewise_audit,object_identity_swap,latent_memory,24,0.7353,0.0911,1
stagewise_audit,object_identity_swap,latent_memory,25,0.7897,0.0442,1
stagewise_audit,object_identity_swap,latent_memory,26,0.7617,0.0587,1
stagewise_audit,object_identity_swap,latent_memory,27,0.7879,0.0517,1
stagewise_audit,object_identity_swap,latent_memory,28,0.8235,0.0079,1
stagewise_audit,object_identity_swap,latent_memory,29,0.7428,0.0579,1
stagewise_audit,object_identity_swap,latent_memory,30,0.7784,0.0810,1
stagewise_audit,object_identity_swap,latent_memory,31,0.7925,0.0218,1
stagewise_audit,object_identity_swap,latent_memory,32,0.7314,0.0977,1
stagewise_audit,object_identity_swap,latent_memory,33,0.7478,0.0848,1
stagewise_audit,object_identity_swap,latent_memory,34,0.8018,0.0531,1
stagewise_audit,object_identity_swap,latent_memory,35,0.8106,0.0354,1
stagewise_audit,object_identity_swap,latent_memory,36,0.7702,0.0607,1
stagewise_audit,object_identity_swap,latent_memory,37,0.7703,0.0692,1
stagewise_audit,object_identity_swap,latent_memory,38,0.8113,0.0299,1
stagewise_audit,object_identity_swap,latent_memory,39,0.7793,0.0671,1
stagewise_audit,object_identity_swap,action,0,0.7333,0.0000,1
stagewise_audit,object_identity_swap,action,1,0.7242,0.0117,1
stagewise_audit,object_identity_swap,action,2,0.6540,0.0921,1
stagewise_audit,object_identity_swap,action,3,0.7113,0.0269,1
stagewise_audit,object_identity_swap,action,4,0.7268,0.0129,1
stagewise_audit,object_identity_swap,action,5,0.6995,0.0226,1
stagewise_audit,object_identity_swap,action,6,0.7124,0.0103,1
stagewise_audit,object_identity_swap,action,7,0.6988,0.0121,1
stagewise_audit,object_identity_swap,action,8,0.6916,0.0347,1
stagewise_audit,object_identity_swap,action,9,0.7029,0.0332,1
stagewise_audit,object_identity_swap,action,10,0.7359,0.0000,1
stagewise_audit,object_identity_swap,action,11,0.7272,0.0226,1
stagewise_audit,object_identity_swap,action,12,0.7296,0.0000,1
stagewise_audit,object_identity_swap,action,13,0.7202,0.0199,1
stagewise_audit,object_identity_swap,action,14,0.7193,0.0120,1
stagewise_audit,object_identity_swap,action,15,0.7035,0.0224,1
stagewise_audit,object_identity_swap,action,16,0.6825,0.0532,1
stagewise_audit,object_identity_swap,action,17,0.7194,0.0055,1
stagewise_audit,object_identity_swap,action,18,0.7205,0.0199,1
stagewise_audit,object_identity_swap,action,19,0.7501,0.0000,1
stagewise_audit,object_identity_swap,action,20,0.7440,0.0000,1
stagewise_audit,object_identity_swap,action,21,0.6831,0.0510,1
stagewise_audit,object_identity_swap,action,22,0.6927,0.0512,1
stagewise_audit,object_identity_swap,action,23,0.7192,0.0000,1
stagewise_audit,object_identity_swap,action,24,0.7038,0.0163,1
stagewise_audit,object_identity_swap,action,25,0.7291,0.0021,1
stagewise_audit,object_identity_swap,action,26,0.7113,0.0036,1
stagewise_audit,object_identity_swap,action,27,0.7011,0.0350,1
stagewise_audit,object_identity_swap,action,28,0.6474,0.0828,1
stagewise_audit,object_identity_swap,action,29,0.6877,0.0452,1
stagewise_audit,object_identity_swap,action,30,0.6788,0.0543,1
stagewise_audit,object_identity_swap,action,31,0.7406,0.0000,1
stagewise_audit,object_identity_swap,action,32,0.7201,0.0319,1
stagewise_audit,object_identity_swap,action,33,0.7312,0.0000,1
stagewise_audit,object_identity_swap,action,34,0.6516,0.0720,1
stagewise_audit,object_identity_swap,action,35,0.6965,0.0508,1
stagewise_audit,object_identity_swap,action,36,0.7398,0.0000,1
stagewise_audit,object_identity_swap,action,37,0.6984,0.0290,1
stagewise_audit,object_identity_swap,action,38,0.7163,0.0109,1
stagewise_audit,object_identity_swap,action,39,0.7108,0.0261,1
stagewise_audit,object_identity_swap,closed_loop,0,0.6410,0.0263,1
stagewise_audit,object_identity_swap,closed_loop,1,0.6437,0.0163,1
stagewise_audit,object_identity_swap,closed_loop,2,0.6523,0.0159,1
stagewise_audit,object_identity_swap,closed_loop,3,0.6402,0.0312,1
stagewise_audit,object_identity_swap,closed_loop,4,0.6437,0.0364,1
stagewise_audit,object_identity_swap,closed_loop,5,0.6486,0.0098,1
stagewise_audit,object_identity_swap,closed_loop,6,0.6588,0.0166,1
stagewise_audit,object_identity_swap,closed_loop,7,0.6284,0.0444,1
stagewise_audit,object_identity_swap,closed_loop,8,0.6650,0.0112,1
stagewise_audit,object_identity_swap,closed_loop,9,0.6454,0.0040,1
stagewise_audit,object_identity_swap,closed_loop,10,0.6599,0.0126,1
stagewise_audit,object_identity_swap,closed_loop,11,0.6792,0.0000,1
stagewise_audit,object_identity_swap,closed_loop,12,0.6660,0.0000,1
stagewise_audit,object_identity_swap,closed_loop,13,0.7076,0.0000,1
stagewise_audit,object_identity_swap,closed_loop,14,0.6418,0.0179,1
stagewise_audit,object_identity_swap,closed_loop,15,0.6449,0.0099,1
stagewise_audit,object_identity_swap,closed_loop,16,0.6777,0.0066,1
stagewise_audit,object_identity_swap,closed_loop,17,0.6777,0.0000,1
stagewise_audit,object_identity_swap,closed_loop,18,0.6658,0.0250,1
stagewise_audit,object_identity_swap,closed_loop,19,0.6847,0.0000,1
stagewise_audit,object_identity_swap,closed_loop,20,0.6458,0.0222,1
stagewise_audit,object_identity_swap,closed_loop,21,0.6434,0.0375,1
stagewise_audit,object_identity_swap,closed_loop,22,0.6515,0.0110,1
stagewise_audit,object_identity_swap,closed_loop,23,0.6519,0.0106,1
stagewise_audit,object_identity_swap,closed_loop,24,0.6566,0.0208,1
stagewise_audit,object_identity_swap,closed_loop,25,0.6281,0.0480,1
stagewise_audit,object_identity_swap,closed_loop,26,0.6756,0.0000,1
stagewise_audit,object_identity_swap,closed_loop,27,0.6587,0.0000,1
stagewise_audit,object_identity_swap,closed_loop,28,0.6591,0.0070,1
stagewise_audit,object_identity_swap,closed_loop,29,0.6418,0.0243,1
stagewise_audit,object_identity_swap,closed_loop,30,0.6622,0.0299,1
stagewise_audit,object_identity_swap,closed_loop,31,0.6535,0.0102,1
stagewise_audit,object_identity_swap,closed_loop,32,0.6677,0.0000,1
stagewise_audit,object_identity_swap,closed_loop,33,0.6408,0.0364,1
stagewise_audit,object_identity_swap,closed_loop,34,0.6586,0.0187,1
stagewise_audit,object_identity_swap,closed_loop,35,0.6170,0.0627,1
stagewise_audit,object_identity_swap,closed_loop,36,0.6281,0.0322,1
stagewise_audit,object_identity_swap,closed_loop,37,0.6602,0.0223,1
stagewise_audit,object_identity_swap,closed_loop,38,0.6588,0.0000,1
stagewise_audit,object_identity_swap,closed_loop,39,0.7026,0.0000,1
stagewise_audit,contact_frame_swap,perception,0,0.7894,0.1300,0
stagewise_audit,contact_frame_swap,perception,1,0.8259,0.1037,1
stagewise_audit,contact_frame_swap,perception,2,0.8236,0.0932,1
stagewise_audit,contact_frame_swap,perception,3,0.8661,0.0540,1
stagewise_audit,contact_frame_swap,perception,4,0.8235,0.1060,1
stagewise_audit,contact_frame_swap,perception,5,0.7703,0.1300,0
stagewise_audit,contact_frame_swap,perception,6,0.7768,0.1528,0
stagewise_audit,contact_frame_swap,perception,7,0.7666,0.1446,0
stagewise_audit,contact_frame_swap,perception,8,0.8118,0.1301,0
stagewise_audit,contact_frame_swap,perception,9,0.7775,0.1288,0
stagewise_audit,contact_frame_swap,perception,10,0.8205,0.0863,1
stagewise_audit,contact_frame_swap,perception,11,0.8160,0.0989,1
stagewise_audit,contact_frame_swap,perception,12,0.7929,0.1070,1
stagewise_audit,contact_frame_swap,perception,13,0.7637,0.1547,0
stagewise_audit,contact_frame_swap,perception,14,0.8067,0.1034,1
stagewise_audit,contact_frame_swap,perception,15,0.7547,0.1579,0
stagewise_audit,contact_frame_swap,perception,16,0.7844,0.1171,1
stagewise_audit,contact_frame_swap,perception,17,0.7951,0.1318,0
stagewise_audit,contact_frame_swap,perception,18,0.7475,0.1875,0
stagewise_audit,contact_frame_swap,perception,19,0.7988,0.1142,1
stagewise_audit,contact_frame_swap,perception,20,0.8230,0.1063,1
stagewise_audit,contact_frame_swap,perception,21,0.7619,0.1681,0
stagewise_audit,contact_frame_swap,perception,22,0.7641,0.1530,0
stagewise_audit,contact_frame_swap,perception,23,0.8192,0.1001,1
stagewise_audit,contact_frame_swap,perception,24,0.7600,0.1679,0
stagewise_audit,contact_frame_swap,perception,25,0.8172,0.0900,1
stagewise_audit,contact_frame_swap,perception,26,0.8473,0.0846,1
stagewise_audit,contact_frame_swap,perception,27,0.7633,0.1719,0
stagewise_audit,contact_frame_swap,perception,28,0.7401,0.1819,0
stagewise_audit,contact_frame_swap,perception,29,0.8097,0.1134,1
stagewise_audit,contact_frame_swap,perception,30,0.7951,0.1216,0
stagewise_audit,contact_frame_swap,perception,31,0.8222,0.1103,1
stagewise_audit,contact_frame_swap,perception,32,0.7917,0.1209,0
stagewise_audit,contact_frame_swap,perception,33,0.8152,0.0956,1
stagewise_audit,contact_frame_swap,perception,34,0.8079,0.1119,1
stagewise_audit,contact_frame_swap,perception,35,0.8000,0.1284,0
stagewise_audit,contact_frame_swap,perception,36,0.7549,0.1730,0
stagewise_audit,contact_frame_swap,perception,37,0.8673,0.0542,1
stagewise_audit,contact_frame_swap,perception,38,0.8381,0.0847,1
stagewise_audit,contact_frame_swap,perception,39,0.8419,0.0723,1
stagewise_audit,contact_frame_swap,latent_memory,0,0.7316,0.1028,1
stagewise_audit,contact_frame_swap,latent_memory,1,0.6715,0.1607,0
stagewise_audit,contact_frame_swap,latent_memory,2,0.7002,0.1343,0
stagewise_audit,contact_frame_swap,latent_memory,3,0.7167,0.1195,1
stagewise_audit,contact_frame_swap,latent_memory,4,0.6956,0.1498,0
stagewise_audit,contact_frame_swap,latent_memory,5,0.7358,0.0904,1
stagewise_audit,contact_frame_swap,latent_memory,6,0.6907,0.1479,0
stagewise_audit,contact_frame_swap,latent_memory,7,0.7240,0.1177,1
stagewise_audit,contact_frame_swap,latent_memory,8,0.7053,0.1302,0
stagewise_audit,contact_frame_swap,latent_memory,9,0.7172,0.1246,0
stagewise_audit,contact_frame_swap,latent_memory,10,0.6803,0.1420,0
stagewise_audit,contact_frame_swap,latent_memory,11,0.7356,0.0956,1
stagewise_audit,contact_frame_swap,latent_memory,12,0.6840,0.1296,0
stagewise_audit,contact_frame_swap,latent_memory,13,0.6843,0.1490,0
stagewise_audit,contact_frame_swap,latent_memory,14,0.7247,0.1073,1
stagewise_audit,contact_frame_swap,latent_memory,15,0.6703,0.1452,0
stagewise_audit,contact_frame_swap,latent_memory,16,0.7461,0.0860,1
stagewise_audit,contact_frame_swap,latent_memory,17,0.7345,0.1046,1
stagewise_audit,contact_frame_swap,latent_memory,18,0.7006,0.1488,0
stagewise_audit,contact_frame_swap,latent_memory,19,0.7069,0.1231,0
stagewise_audit,contact_frame_swap,latent_memory,20,0.6732,0.1635,0
stagewise_audit,contact_frame_swap,latent_memory,21,0.6956,0.1385,0
stagewise_audit,contact_frame_swap,latent_memory,22,0.7529,0.0687,1
stagewise_audit,contact_frame_swap,latent_memory,23,0.6970,0.1282,0
stagewise_audit,contact_frame_swap,latent_memory,24,0.6910,0.1509,0
stagewise_audit,contact_frame_swap,latent_memory,25,0.7043,0.1332,0
stagewise_audit,contact_frame_swap,latent_memory,26,0.7067,0.1339,0
stagewise_audit,contact_frame_swap,latent_memory,27,0.6669,0.1719,0
stagewise_audit,contact_frame_swap,latent_memory,28,0.7048,0.0962,1
stagewise_audit,contact_frame_swap,latent_memory,29,0.7258,0.1201,0
stagewise_audit,contact_frame_swap,latent_memory,30,0.6797,0.1484,0
stagewise_audit,contact_frame_swap,latent_memory,31,0.7674,0.0590,1
stagewise_audit,contact_frame_swap,latent_memory,32,0.7397,0.0943,1
stagewise_audit,contact_frame_swap,latent_memory,33,0.7097,0.1298,0
stagewise_audit,contact_frame_swap,latent_memory,34,0.6769,0.1572,0
stagewise_audit,contact_frame_swap,latent_memory,35,0.6914,0.1414,0
stagewise_audit,contact_frame_swap,latent_memory,36,0.6869,0.1457,0
stagewise_audit,contact_frame_swap,latent_memory,37,0.7366,0.1002,1
stagewise_audit,contact_frame_swap,latent_memory,38,0.7333,0.0960,1
stagewise_audit,contact_frame_swap,latent_memory,39,0.7186,0.1119,1
stagewise_audit,contact_frame_swap,action,0,0.6750,0.0571,1
stagewise_audit,contact_frame_swap,action,1,0.6245,0.1046,1
stagewise_audit,contact_frame_swap,action,2,0.6175,0.1174,1
stagewise_audit,contact_frame_swap,action,3,0.6302,0.1016,1
stagewise_audit,contact_frame_swap,action,4,0.6707,0.0625,1
stagewise_audit,contact_frame_swap,action,5,0.6320,0.1169,1
stagewise_audit,contact_frame_swap,action,6,0.6766,0.0444,1
stagewise_audit,contact_frame_swap,action,7,0.6584,0.0678,1
stagewise_audit,contact_frame_swap,action,8,0.6591,0.0762,1
stagewise_audit,contact_frame_swap,action,9,0.6397,0.0851,1
stagewise_audit,contact_frame_swap,action,10,0.7107,0.0080,1
stagewise_audit,contact_frame_swap,action,11,0.6683,0.0697,1
stagewise_audit,contact_frame_swap,action,12,0.6375,0.0908,1
stagewise_audit,contact_frame_swap,action,13,0.6440,0.0856,1
stagewise_audit,contact_frame_swap,action,14,0.6762,0.0462,1
stagewise_audit,contact_frame_swap,action,15,0.6500,0.0840,1
stagewise_audit,contact_frame_swap,action,16,0.6182,0.1061,1
stagewise_audit,contact_frame_swap,action,17,0.6583,0.0774,1
stagewise_audit,contact_frame_swap,action,18,0.6481,0.0639,1
stagewise_audit,contact_frame_swap,action,19,0.6658,0.0353,1
stagewise_audit,contact_frame_swap,action,20,0.6701,0.0606,1
stagewise_audit,contact_frame_swap,action,21,0.6636,0.0676,1
stagewise_audit,contact_frame_swap,action,22,0.6228,0.1216,0
stagewise_audit,contact_frame_swap,action,23,0.6905,0.0549,1
stagewise_audit,contact_frame_swap,action,24,0.6794,0.0538,1
stagewise_audit,contact_frame_swap,action,25,0.7479,0.0000,1
stagewise_audit,contact_frame_swap,action,26,0.6252,0.1235,0
stagewise_audit,contact_frame_swap,action,27,0.6465,0.1025,1
stagewise_audit,contact_frame_swap,action,28,0.6913,0.0378,1
stagewise_audit,contact_frame_swap,action,29,0.6848,0.0448,1
stagewise_audit,contact_frame_swap,action,30,0.6517,0.0787,1
stagewise_audit,contact_frame_swap,action,31,0.6597,0.0824,1
stagewise_audit,contact_frame_swap,action,32,0.6576,0.0586,1
stagewise_audit,contact_frame_swap,action,33,0.6817,0.0494,1
stagewise_audit,contact_frame_swap,action,34,0.6389,0.0902,1
stagewise_audit,contact_frame_swap,action,35,0.6286,0.0979,1
stagewise_audit,contact_frame_swap,action,36,0.6282,0.1051,1
stagewise_audit,contact_frame_swap,action,37,0.6480,0.0935,1
stagewise_audit,contact_frame_swap,action,38,0.6258,0.1063,1
stagewise_audit,contact_frame_swap,action,39,0.6351,0.0893,1
stagewise_audit,contact_frame_swap,closed_loop,0,0.5836,0.0751,1
stagewise_audit,contact_frame_swap,closed_loop,1,0.6346,0.0434,1
stagewise_audit,contact_frame_swap,closed_loop,2,0.6023,0.0795,1
stagewise_audit,contact_frame_swap,closed_loop,3,0.6220,0.0544,1
stagewise_audit,contact_frame_swap,closed_loop,4,0.5766,0.1018,1
stagewise_audit,contact_frame_swap,closed_loop,5,0.5920,0.0775,1
stagewise_audit,contact_frame_swap,closed_loop,6,0.5900,0.0882,1
stagewise_audit,contact_frame_swap,closed_loop,7,0.6136,0.0507,1
stagewise_audit,contact_frame_swap,closed_loop,8,0.6047,0.0667,1
stagewise_audit,contact_frame_swap,closed_loop,9,0.6308,0.0493,1
stagewise_audit,contact_frame_swap,closed_loop,10,0.6371,0.0415,1
stagewise_audit,contact_frame_swap,closed_loop,11,0.5845,0.0854,1
stagewise_audit,contact_frame_swap,closed_loop,12,0.6381,0.0185,1
stagewise_audit,contact_frame_swap,closed_loop,13,0.6124,0.0471,1
stagewise_audit,contact_frame_swap,closed_loop,14,0.5810,0.0962,1
stagewise_audit,contact_frame_swap,closed_loop,15,0.6013,0.0801,1
stagewise_audit,contact_frame_swap,closed_loop,16,0.6333,0.0229,1
stagewise_audit,contact_frame_swap,closed_loop,17,0.6307,0.0280,1
stagewise_audit,contact_frame_swap,closed_loop,18,0.5886,0.0644,1
stagewise_audit,contact_frame_swap,closed_loop,19,0.5748,0.0968,1
stagewise_audit,contact_frame_swap,closed_loop,20,0.5879,0.0885,1
stagewise_audit,contact_frame_swap,closed_loop,21,0.6129,0.0505,1
stagewise_audit,contact_frame_swap,closed_loop,22,0.6020,0.0654,1
stagewise_audit,contact_frame_swap,closed_loop,23,0.5981,0.0640,1
stagewise_audit,contact_frame_swap,closed_loop,24,0.6185,0.0443,1
stagewise_audit,contact_frame_swap,closed_loop,25,0.6162,0.0518,1
stagewise_audit,contact_frame_swap,closed_loop,26,0.6359,0.0407,1
stagewise_audit,contact_frame_swap,closed_loop,27,0.5563,0.1043,1
stagewise_audit,contact_frame_swap,closed_loop,28,0.5446,0.1193,1
stagewise_audit,contact_frame_swap,closed_loop,29,0.5960,0.0876,1
stagewise_audit,contact_frame_swap,closed_loop,30,0.6386,0.0150,1
stagewise_audit,contact_frame_swap,closed_loop,31,0.6099,0.0483,1
stagewise_audit,contact_frame_swap,closed_loop,32,0.5834,0.0832,1
stagewise_audit,contact_frame_swap,closed_loop,33,0.5884,0.0542,1
stagewise_audit,contact_frame_swap,closed_loop,34,0.5742,0.0984,1
stagewise_audit,contact_frame_swap,closed_loop,35,0.6038,0.0662,1
stagewise_audit,contact_frame_swap,closed_loop,36,0.5941,0.0696,1
stagewise_audit,contact_frame_swap,closed_loop,37,0.6249,0.0386,1
stagewise_audit,contact_frame_swap,closed_loop,38,0.5752,0.1049,1
stagewise_audit,contact_frame_swap,closed_loop,39,0.7022,0.0000,1
stagewise_audit,kinematic_relabel,perception,0,0.8053,0.0982,1
stagewise_audit,kinematic_relabel,perception,1,0.8250,0.0778,1
stagewise_audit,kinematic_relabel,perception,2,0.7733,0.1397,0
stagewise_audit,kinematic_relabel,perception,3,0.8438,0.0760,1
stagewise_audit,kinematic_relabel,perception,4,0.8300,0.0767,1
stagewise_audit,kinematic_relabel,perception,5,0.8176,0.1029,1
stagewise_audit,kinematic_relabel,perception,6,0.8084,0.1098,1
stagewise_audit,kinematic_relabel,perception,7,0.8109,0.1214,0
stagewise_audit,kinematic_relabel,perception,8,0.8287,0.0889,1
